587115.11605,4517014.20846,1.011
587115.59069,4517014.83613,1.01079
587115.00428,4517013.32138,-0.612826
587115.00821,4517013.32915,-0.606646
587114.97061,4517013.32531,-0.503713
587115.10729,4517014.19239,1.03602
587115.01746,4517013.31832,-0.619021
587115.01642,4517013.32364,-0.604572
587115.00855,4517013.32504,-0.578274
587115.00078,4517013.32632,-0.552278
587114.98184,4517013.32152,-0.507024
587114.96354,4517013.88355,0.804464
587114.96361,4517013.88821,0.815167
587115.12359,4517014.18921,1.01572
587115.09828,4517014.17623,1.06156
587115.09507,4517014.17851,1.07632
587115.02335,4517013.31157,-0.613224
587115.53813,4517014.215,-0.112345
587115.54438,4517014.22423,-0.109404
587115.55002,4517014.23349,-0.106101
587114.87125,4517013.7988,0.922395
587114.97529,4517013.88631,0.811076
587115.08939,4517014.14642,1.05554
587115.6074,4517014.83057,1.05775
587115.5464,4517014.2095,-0.109688
587115.55033,4517014.21726,-0.10351
587115.55642,4517014.2266,-0.100849
587114.87793,4517013.79833,0.936223
587115.1164,4517014.14577,1.01021
587115.10719,4517014.14413,1.03348
587115.09596,4517014.14089,1.05956
587114.98607,4517013.04602,-1.01673
587115.02301,4517013.2853,-0.593521
587115.5523,4517014.20244,-0.103393
587115.56191,4517014.21402,-0.105789
587115.56196,4517014.21935,-0.0942138
587115.56837,4517014.22909,-0.0919895
587115.00574,4517013.2599,-0.560575
587115.0186,4517013.27283,-0.569848
587115.56,4517014.19675,-0.100276
587114.99209,4517013.88214,0.858095
587114.99227,4517013.88722,0.868482
587115.01056,4517013.25247,-0.552777
587115.01742,4517013.26207,-0.55168
587115.55675,4517014.17849,-0.0927246
587115.56697,4517014.19036,-0.0959816
587115.00726,4517013.87762,0.83834
587115.00455,4517013.88073,0.852924
587114.99795,4517013.88109,0.873404
587115.00827,4517013.23536,-0.545554
587115.01476,4517013.24477,-0.544118
587115.01695,4517013.25179,-0.535174
587115.01463,4517013.25614,-0.518105
587115.55778,4517014.16297,-0.0913105
587115.56517,4517014.1732,-0.0902865
587115.57488,4517014.18466,-0.092986
587115.61999,4517014.24075,-0.0998852
587115.01608,4517013.22397,-0.556087
587115.01422,4517013.22871,-0.540157
587115.0162,4517013.23543,-0.530595
587115.55639,4517014.1461,-0.086355
587115.56543,4517014.15719,-0.0877928
587115.57112,4517014.16623,-0.0843916
587115.58016,4517014.17732,-0.0858296
587115.34226,4517014.41504,1.12352
587115.02223,4517013.217,-0.550312
587115.02078,4517013.22203,-0.535123
587115.56466,4517014.1406,-0.0836984
587115.57334,4517014.15149,-0.0847965
587115.57686,4517014.15897,-0.077878
587115.58507,4517014.16978,-0.0783339
587115.6233,4517014.21582,-0.0872999
587115.02034,4517013.20607,-0.530981
587115.02022,4517013.21186,-0.518315
587115.02009,4517013.21764,-0.505648
587115.57009,4517014.13324,-0.0772456
587115.58264,4517014.14657,-0.0837405
587115.5875,4517014.15534,-0.0793581
587115.62372,4517014.20001,-0.085025
587115.01419,4517013.85281,0.902146
587115.02215,4517013.19135,-0.531144
587115.02434,4517013.19838,-0.522201
587115.58466,4517014.13707,-0.0720482
587115.59654,4517014.15033,-0.0777805
587115.02266,4517013.84854,0.902689
587115.02189,4517013.18106,-0.514759
587115.0227,4517013.18754,-0.503391
587115.02431,4517013.19407,-0.493489
587115.57713,4517014.12184,-0.0463974
587115.59329,4517014.1373,-0.0582532
587115.02199,4517013.17127,-0.499212
587115.02376,4517013.17801,-0.489529
587115.0341,4517013.1894,-0.494459
587115.58369,4517014.11516,-0.0413636
587115.01187,4517013.16186,-0.453741
587114.90908,4517013.11925,-0.255172
587115.58685,4517014.10111,-0.0430659
587115.00741,4517013.14961,-0.430166
587115.00145,4517013.15226,-0.407349
587114.9225,4517013.11659,-0.262389
587114.89591,4517013.10821,-0.2053
587115.59129,4517014.08773,-0.0468916
587115.59688,4517014.09689,-0.0431873
587115.02725,4517013.15026,-0.447992
587115.59264,4517014.07261,-0.0459141
587115.60328,4517014.09,-0.0379347
587115.59802,4517014.04936,-0.0365431
587116.7981,4517015.80917,0.393482
587115.59963,4517014.03434,-0.0360878
587115.6052,4517014.04297,-0.0323702
587116.80354,4517015.79588,0.389939
587115.60361,4517014.02057,-0.0387722
587115.60655,4517014.02785,-0.0313931
587115.61224,4517014.0369,-0.0279919
587115.61306,4517014.01585,-0.0379345
587115.61601,4517014.02314,-0.0305557
587115.61937,4517014.03072,-0.0239165
587116.80215,4517015.78101,0.440276
587115.61554,4517014.0012,-0.0388607
587115.6206,4517014.00996,-0.0345989
587115.6233,4517014.01716,-0.0266982
587115.62645,4517014.02444,-0.0194403
587115.62034,4517013.98801,-0.0430257
587115.62303,4517013.99521,-0.0351249
587115.62511,4517014.00212,-0.026363
587115.63011,4517014.01056,-0.0221859
587115.6266,4517013.98145,-0.0375671
587115.63518,4517014.00323,-0.0149089
587115.064,4517013.73993,0.991243
587115.62129,4517013.96758,-0.0153369
587116.84575,4517015.73127,0.448503
587116.8272,4517015.69533,0.461473
587116.84925,4517015.72188,0.457966
587116.83449,4517015.68873,0.466327
587116.84203,4517015.69952,0.468503
587116.85045,4517015.71091,0.469781
587116.84943,4517015.69303,0.473538
587116.8543,4517015.70172,0.478905
587116.8549,4517015.68514,0.480587
587115.27808,4517013.82813,1.12436
587115.37093,4517013.95067,1.19686
587115.08749,4517012.30548,-1.30465
587115.12082,4517012.33176,-1.33722
587115.06888,4517012.28935,-1.25378
587115.15794,4517013.38545,0.918187
587115.41577,4517013.86799,1.264
587114.43735,4517011.89337,-0.0865014
587114.16038,4517011.77643,0.483881
587116.01398,4517014.53083,1.37676
587115.45469,4517013.77667,1.29648
587116.1265,4517014.67237,1.59869
587117.12839,4517015.32437,0.610963
587117.14558,4517015.32432,0.605243
587114.31875,4517011.34261,-0.0706605
587114.32573,4517011.35076,-0.0716105
587114.29664,4517011.31697,-0.0393405
587114.3118,4517011.32701,-0.0548978
587114.29848,4517011.31005,-0.0271941
587114.31343,4517011.3201,-0.0426308
587114.29413,4517011.2886,-0.0283996
587114.29898,4517011.30269,-0.0130235
587114.45247,4517011.42415,0.0697567
587114.39959,4517011.35171,0.0829896
587114.4074,4517011.36014,0.0810581
587114.415,4517011.36858,0.0792472
587114.42337,4517011.37697,0.0763707
587114.43417,4517011.38604,0.0690813
587114.44325,4517011.3946,0.0650411
587114.4117,4517011.35378,0.0879059
587114.41449,4517011.36086,0.0955037
587114.42041,4517011.36887,0.0965414
587114.42903,4517011.37735,0.0931435
587114.44274,4517011.38719,0.0807989
587114.45569,4517011.39676,0.0700185
587114.92439,4517012.84389,1.72616
587114.89968,4517012.83721,1.76787
587114.70254,4517011.79434,0.560827
587114.89763,4517012.59708,1.57506
587115.23366,4517013.11257,1.88342
587114.42738,4517011.23378,0.285135
587114.42663,4517011.21978,0.289563
587114.41664,4517011.24412,0.352846
587114.42797,4517011.23932,0.347875
587114.44319,4517011.23509,0.335777
587115.17571,4517012.95247,1.87696
587115.70845,4517013.45406,1.67979
587114.77211,4517011.36013,0.287521
587115.80454,4517013.39623,1.70524
587115.4394,4517012.42141,0.796825
587115.15457,4517012.57079,1.64134
587115.16026,4517012.49367,1.5748
587115.48548,4517012.19921,0.467361
587114.71346,4517011.42733,0.700995
587115.49835,4517012.2015,0.473565
587115.509,4517012.20956,0.494044
587115.53788,4517013.25816,2.19985
587114.80868,4517011.34175,0.423836
587115.46869,4517013.16979,2.21051
587115.45558,4517013.16857,2.2337
587115.56093,4517013.25612,2.17632
587115.54947,4517013.25545,2.19755
587115.57064,4517013.29686,2.22567
587115.25225,4517012.55189,1.61895
587115.4873,4517013.16047,2.18272
587115.45917,4517013.15182,2.22297
587116.49731,4517014.17068,1.92213
587114.70564,4517011.21983,0.471413
587114.71047,4517011.234,0.485805
587115.2571,4517012.5403,1.61474
587115.31809,4517012.6653,1.70612
587115.48734,4517013.15217,2.19332
587115.47614,4517013.15181,2.21452
587115.4769,4517013.15734,2.22208
587115.24049,4517012.49204,1.5911
587115.37254,4517012.80085,1.85246
587115.63757,4517012.31361,0.557729
587115.45757,4517013.11617,2.23928
587115.46159,4517013.12324,2.2433
587115.49139,4517013.14789,2.22709
587115.64066,4517012.31275,0.577763
587115.48034,4517013.11886,2.22443
587115.47805,4517013.12284,2.23541
587115.46696,4517013.1229,2.25629
587114.83743,4517011.67623,1.08022
587115.65082,4517012.30767,0.57745
587115.48533,4517012.87439,1.83292
587115.49247,4517013.12672,2.23846
587116.81107,4517014.3076,1.68402
587115.65861,4517012.30186,0.580264
587115.66525,4517012.31063,0.581993
587115.68758,4517012.34381,0.595119
587115.4892,4517013.11709,2.2525
587115.66398,4517012.29502,0.586121
587115.66954,4517012.30342,0.589353
587115.67444,4517012.31144,0.593847
587115.67764,4517012.31913,0.600206
587115.68365,4517012.32761,0.602797
587116.78341,4517014.26132,1.71533
587115.54137,4517012.14325,0.594236
587115.66772,4517012.28785,0.594426
587115.67282,4517012.29617,0.5983
587115.67453,4517012.3032,0.606903
587115.68317,4517012.31249,0.605844
587115.69597,4517012.32325,0.599478
587115.70877,4517012.33401,0.593112
587115.72646,4517012.3531,0.590741
587116.78395,4517014.25204,1.72591
587115.67984,4517012.28988,0.602193
587115.68052,4517012.29664,0.611898
587115.68459,4517012.30439,0.617374
587115.69734,4517012.31536,0.610909
587115.3852,4517012.61159,1.68698
587116.6882,4517014.14872,1.8174
587116.75461,4517014.19575,1.77021
587115.66046,4517012.23895,0.63565
587115.34232,4517012.45724,1.58827
587116.70257,4517014.14668,1.81459
587116.73637,4517014.17058,1.79009
587116.7539,4517014.18568,1.78202
587115.36594,4517012.49263,1.62667
587115.64665,4517013.16541,2.20385
587116.72286,4517014.14796,1.80555
587116.72901,4517014.15678,1.8088
587116.75579,4517014.17677,1.79155
587115.65019,4517013.16935,2.22766
587116.67739,4517014.10853,1.85243
587116.71197,4517014.13262,1.82734
587116.72955,4517014.1475,1.81938
587116.69695,4517014.10943,1.84406
587116.69665,4517014.11482,1.85361
587116.66479,4517014.07714,1.87762
587115.53057,4517012.79021,1.90418
587115.50658,4517012.942,2.19464
587116.66758,4517014.05419,1.88776
587115.45787,4517012.51427,1.63861
587115.52044,4517012.92142,2.18277
587116.64104,4517014.02505,1.91601
587116.67639,4517014.04932,1.89034
587116.66959,4517014.03075,1.89898
587116.66071,4517014.03163,1.91645
587115.52124,4517012.56833,1.65925
587116.65059,4517014.00594,1.91942
587116.41708,4517013.83119,2.08909
587116.63017,4517013.98013,1.94131
587116.67779,4517014.01042,1.90394
587116.62016,4517013.96011,1.95309
587116.63959,4517013.94586,1.94695
587114.83196,4517010.65976,-0.0334166
587115.6298,4517013.18027,2.56337
587116.62531,4517013.9236,1.96298
587114.83907,4517010.64608,-0.0421486
587114.84785,4517010.65415,-0.0447687
587116.36795,4517013.75562,2.18153
587114.85632,4517010.64047,-0.0559125
587114.9616,4517011.52807,1.1703
587116.6227,4517013.89803,1.97829
587114.87777,4517010.62796,-0.0885667
587114.88178,4517010.6357,-0.0836742
587114.94234,4517011.53513,1.23981
587115.47628,4517012.46466,1.7669
587115.73037,4517012.7291,1.73435
587116.62709,4517013.89101,1.98485
587116.64549,4517013.90617,1.9759
587115.74966,4517012.73994,1.74192
587115.75386,4517012.74744,1.74621
587116.61184,4517013.86858,2.00158
587116.60557,4517013.85041,2.00966
587116.61388,4517013.86018,2.01039
587116.63878,4517013.87855,1.99525
587116.60362,4517013.84039,2.02219
587116.61786,4517013.85318,2.01719
587116.6508,4517013.87543,1.9942
587115.50741,4517012.48483,1.83815
587115.51273,4517012.49248,1.84104
587116.44675,4517013.73033,2.15053
587116.63154,4517013.84527,2.00604
587114.99692,4517011.42315,1.08471
587114.98643,4517011.43383,1.11964
587114.98793,4517011.71906,1.56685
587115.09079,4517011.86709,1.61959
587116.61702,4517013.82323,2.02209
587116.64689,4517013.8437,2.00203
587115.49887,4517012.49439,1.91537
587116.63745,4517013.82419,2.01284
587115.48563,4517012.48737,1.95061
587116.31291,4517013.61025,2.26959
587115.49158,4517012.49301,1.97225
587115.48251,4517012.47632,1.98493
587115.72853,4517012.72374,1.9445
587116.43343,4517013.56277,2.03353
587116.30274,4517013.58225,2.29159
587115.36793,4517012.2336,1.82666
587115.37626,4517012.25385,1.84377
587115.4835,4517012.47451,2.00335
587116.41056,4517013.63721,2.21411
587116.4405,4517013.64284,2.19566
587115.06166,4517011.70045,1.56989
587115.04736,4517011.76268,1.6915
587115.39713,4517012.25714,1.8593
587115.47062,4517012.45433,2.03963
587116.30767,4517013.54787,2.30096
587115.30738,4517011.63583,1.06955
587115.03918,4517011.6205,1.50709
587115.44657,4517012.35855,1.95484
587115.44839,4517012.37068,1.9704
587115.45051,4517012.3771,1.9769
587115.4748,4517012.43679,2.02806
587115.47342,4517012.44213,2.03861
587115.47362,4517012.44769,2.04711
587115.49861,4517012.47389,2.04487
587116.30388,4517013.51555,2.28106
587115.34138,4517011.14207,0.268164
587115.31296,4517011.62313,1.0643
587115.04614,4517011.58458,1.46171
587115.03933,4517011.6135,1.51874
587115.0429,4517011.62049,1.5234
587115.03914,4517011.62577,1.53795
587115.4613,4517012.36757,1.96659
587115.48199,4517012.43186,2.03072
587116.31134,4517013.50505,2.27556
587116.45336,4517013.61139,2.19751
587116.70099,4517013.75922,2.0026
587115.0719,4517011.34167,1.06385
587115.04562,4517011.63851,1.5695
587115.03955,4517011.64317,1.58678
587115.0465,4517011.66318,1.60582
587115.46277,4517012.33762,1.93987
587115.49437,4517012.40386,2.0116
587116.74519,4517013.75682,1.97303
587116.77085,4517013.77483,1.95732
587115.46367,4517012.28794,1.90735
587115.49943,4517012.39249,2.00776
587116.64559,4517013.69401,2.07032
587115.32183,4517012.07682,1.84497
587115.48883,4517012.3466,1.9781
587116.31083,4517013.39825,2.20663
587116.34739,4517013.42325,2.20717
587116.35102,4517013.43613,2.22054
587116.2936,4517013.43151,2.31053
587116.74899,4517013.7252,1.99308
587116.79595,4517013.7533,1.95711
587115.39097,4517011.16347,0.368038
587116.34352,4517013.41267,2.2212
587116.34534,4517013.41922,2.22813
587116.34186,4517013.42304,2.23993
587116.31438,4517013.44359,2.31771
587116.34832,4517013.47038,2.30178
587116.885,4517013.78676,1.88316
587116.87681,4517013.78879,1.89985
587115.82439,4517010.93048,-0.693859
587115.80503,4517010.93643,-0.651946
587115.50688,4517012.33573,1.99878
587115.5449,4517012.40626,2.04327
587116.33983,4517013.39695,2.22688
587115.53717,4517012.38444,2.04529
587116.27637,4517013.38667,2.34154
587116.28249,4517013.39504,2.34383
587116.33836,4517013.44291,2.32364
587115.61208,4517011.03177,-0.128491
587116.34006,4517013.43516,2.33229
587116.34184,4517013.42729,2.34062
587116.2475,4517013.35343,2.40829
587116.33088,4517013.40818,2.35307
587115.56773,4517012.41027,2.12326
587115.57955,4517012.39543,2.10323
587115.57749,4517012.40047,2.11406
587116.15065,4517013.2763,2.49705
587115.67603,4517010.94773,-0.23205
587115.68236,4517010.95632,-0.229398
587115.68048,4517010.96379,-0.215103
587116.13072,4517013.25345,2.51814
587116.14705,4517013.26634,2.51055
587116.16401,4517013.27921,2.5026
587116.09429,4517013.2234,2.55516
587116.16679,4517013.27235,2.50973
587116.19708,4517013.2913,2.48906
587116.1757,4517013.26263,2.50287
587116.17662,4517013.26837,2.51021
587116.19841,4517013.28366,2.49754
587115.42747,4517010.95669,0.266804
587115.64874,4517012.45786,2.17259
587115.36124,4517010.93399,0.365733
587115.46705,4517011.25798,0.705441
587115.67305,4517012.37628,2.05426
587115.68969,4517012.38007,2.05539
587115.64303,4517010.95322,0.0113646
587115.659,4517012.36205,2.09997
587115.66757,4517012.3707,2.09933
587115.67831,4517012.36665,2.09804
587115.68766,4517012.37579,2.09632
587115.70103,4517012.36689,2.08374
587115.69195,4517012.36951,2.10219
587115.68901,4517012.37418,2.1144
587117.70881,4517014.01327,1.31223
587117.71799,4517014.02399,1.31344
587115.7011,4517012.3708,2.11157
587117.15487,4517013.68945,1.7455
587117.71362,4517013.99885,1.31006
587117.73252,4517014.01392,1.30244
587117.73967,4517014.02366,1.30546
587115.46166,4517010.85842,0.261323
587115.62206,4517012.238,2.06197
587117.70648,4517013.97911,1.31866
587117.73587,4517013.99902,1.30113
587117.74485,4517014.00944,1.30295
587115.46954,4517010.84461,0.252508
587117.71751,4517013.97405,1.32032
587117.74113,4517013.99114,1.3083
587117.72034,4517013.96521,1.32955
587117.74142,4517013.98146,1.31989
587117.72519,4517013.95735,1.33696
587117.70409,4517013.90501,1.37231
587117.72096,4517013.91911,1.3665
587115.59134,4517010.84431,0.206499
587117.73639,4517013.92243,1.37368
587115.67531,4517011.05732,0.413143
587115.67361,4517011.06434,0.426349
587115.68345,4517012.21493,2.10541
587115.69042,4517011.03714,0.383915
587115.69122,4517011.04454,0.393789
587115.67523,4517011.04985,0.426791
587115.68732,4517011.05894,0.421228
587115.68694,4517011.04423,0.42396
587115.69131,4517011.05952,0.439853
587115.72292,4517010.98896,0.31142
587115.70602,4517011.03927,0.411849
587115.68753,4517011.05908,0.469479
587115.60923,4517010.60008,-0.0567436
587115.70171,4517011.05375,0.463717
587115.71414,4517011.04799,0.46022
587115.90237,4517011.48347,0.852979
587115.61664,4517010.58004,0.00139642
587115.5995,4517010.58706,0.0375347
587115.58867,4517010.59425,0.065012
587115.83801,4517010.95045,0.200143
587115.83234,4517010.95749,0.218896
587116.00999,4517012.68233,2.45493
587116.00154,4517012.69045,2.47976
587116.02395,4517012.70453,2.46588
587115.58753,4517010.57928,0.0693076
587116.01437,4517012.68738,2.47724
587116.03833,4517012.70213,2.4617
587116.06271,4517012.71685,2.44591
587116.83922,4517013.34674,2.17141
587115.6141,4517010.58171,0.0566996
587115.73172,4517011.00637,0.492654
587116.02323,4517012.67734,2.4703
587116.04387,4517012.69076,2.4582
587116.73359,4517013.28766,2.27046
587116.82338,4517013.33128,2.1966
587115.61027,4517010.57449,0.0762593
587115.65365,4517010.74114,0.251332
587115.72197,4517010.99786,0.518792
587115.71645,4517011.00457,0.537339
587115.70918,4517011.01116,0.557655
587116.02317,4517012.66389,2.47209
587116.03398,4517012.67351,2.4695
587116.05271,4517012.68606,2.4594
587115.66893,4517010.72754,0.232851
587115.66399,4517010.73498,0.250925
587115.66587,4517010.74274,0.259296
587115.67056,4517010.75077,0.26391
587115.86128,4517010.93123,0.234596
587115.84862,4517010.93751,0.262787
587115.72761,4517010.99133,0.524612
587115.72029,4517010.99782,0.545328
587115.71287,4517011.0042,0.565862
587115.71534,4517011.13621,0.752595
587116.05028,4517012.67167,2.46382
587116.28212,4517012.91966,2.46978
587117.72527,4517013.75667,1.48747
587115.65296,4517010.68064,0.213042
587115.65168,4517010.68818,0.225992
587115.64526,4517010.69549,0.246296
587115.6421,4517010.70292,0.261717
587115.66029,4517010.71984,0.258455
587115.66183,4517010.72763,0.26765
587115.66453,4517010.73568,0.275038
587115.86606,4517010.91666,0.230957
587115.74225,4517010.97841,0.507365
587115.73514,4517010.9849,0.527961
587115.72552,4517010.99131,0.55139
587115.71717,4517010.99753,0.573209
587115.7237,4517011.00588,0.575254
587115.92785,4517011.41445,0.85576
587115.59041,4517010.56825,0.169827
587115.67439,4517010.6673,0.18562
587115.66777,4517010.67462,0.206045
587115.66145,4517010.68182,0.226046
587115.65187,4517010.68891,0.250929
587115.66262,4517010.71287,0.269074
587115.65857,4517010.6514,0.210427
587115.6785,4517010.66822,0.204912
587115.66872,4517010.67531,0.229916
587115.90327,4517010.88259,0.174541
587115.74586,4517010.44936,-0.187041
587115.66895,4517010.65269,0.220959
587115.68582,4517010.6618,0.208382
587115.91232,4517010.86051,0.15359
587115.75356,4517010.38493,-0.266184
587115.75461,4517010.44265,-0.184902
587115.75846,4517011.49081,1.31265
587115.74155,4517010.44337,-0.139926
587115.79453,4517010.9333,0.482678
