# Bundle file v0.3
26 666
0.946547450617 0.320846317877 -0.0332500230901
0.308143143491 -0.868934362527 0.387299466485
0.0953715201197 -0.376843089263 -0.921354198571
4.28093145079 0.880106216412 2.07234427461
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-3.27288593067 5.82338973781 13.0250251818
231 180 163
2 8 3271 86.71392 -337.632 3 3817 114.66024 -204.44136
-3.00225786478 4.20309407663 13.021055318
81 80 86
4 24 4929 406.02 234.08952 8 4616 106.95408 -164.56728 3 4890 114.3972 20.063544 7 5021 376.1304 20.962584
-5.9964620712 2.68046784776 10.6724972327
211 216 220
3 24 1393 -193.11 181.85568 3 1980 -551.5632 47.37144 7 1875 -214.8684 -75.10608
-0.0370828142872 5.99189103149 16.7054880824
250 248 249
4 17 452 125.95272 -79.20048 8 255 560.412 -87.85488 3 496 585.18 27.84624 7 408 733.9656 146.61768
-6.36765836806 4.96045088982 11.4416455836
95 88 78
2 8 2244 -419.7552 -359.604 3 1774 -437.2632 -244.8672
-1.80198211538 7.03446727639 14.3951370041
218 210 199
2 8 4740 319.0848 -351.8328 3 5025 367.4688 -239.32152
2.29278956368 10.2108952224 18.8728366466
37 25 13
2 8 5257 796.7688 -320.3352 3 5203 865.3536 -252.5784
-2.09023398587 4.70675625888 14.2476497725
8 7 3
2 8 4249 269.388 -122.57736 3 4758 284.2296 39.41448
-2.15593693737 3.66712451701 14.3285851642
183 179 178
2 8 921 256.6728 3.14124 7 857 472.5168 222.01488
-2.92543863464 2.62790500513 13.256869974
166 156 154
2 8 78 104.38248 54.67272 3 147 90.38592 273.0648
-7.16688110472 0.6110909849 10.2982307351
249 255 255
2 24 1982 -647.1816 522.0144 7 2450 -618.2232 218.99904
-6.60637905331 1.82769242138 10.4356726832
247 247 247
3 8 1928 -651.7488 -59.22864 3 1943 -728.244 168.28176 7 1490 -395.6232 21.132576
-6.99975909322 3.83210987542 10.5851561584
222 217 221
2 3 1244 -654.9864 -162.4872 7 1604 -341.3808 -296.9424
0.199335651699 6.26222633089 16.8741297257
202 204 201
2 17 3942 157.48944 -111.468 8 4244 591.3072 -106.48416
-6.62252246198 1.96547941736 10.4768611765
167 167 167
2 8 444 -643.2792 -77.58696 3 936 -716.9664 146.75208
-0.696621115488 4.7611874254 16.1382418797
32 24 21
2 8 4410 482.6496 2.1871944 7 4755 648.9768 236.96328
2.07628019205 7.4272070438 21.449937766
134 135 129
2 8 5150 787.1784 55.58832 3 5067 788.7096 120.37728
-0.00663492156568 7.11307797916 15.9253938636
186 177 170
2 8 3860 561.4488 -252.5712 3 4042 609.1608 -131.05368
-1.50608213451 7.1564860482 14.555048183
81 77 65
2 8 1285 358.7208 -352.8888 3 1090 411.5352 -239.82144
-3.32143315087 5.72037531682 12.9536906051
220 202 182
2 8 3315 76.93584 -333.0024 3 4012 103.08384 -196.96032
-1.64075983689 8.23511670242 14.9470144288
100 97 90
3 8 141 357.0 -417.4464 3 67 402.9984 -333.0408 7 5079 588.9216 -256.2936
-0.294955074773 6.42962011073 16.0668106384
65 62 53
2 8 621 528.5208 -174.05304 3 491 563.2296 -47.28744
-6.96032030349 7.2108609428 12.018481673
239 231 242
2 3 3691 -390.5952 -478.248 7 4228 -147.186 -548.556
-7.14955222999 8.02263017203 12.0566016146
251 244 236
3 8 1571 -395.2728 -587.4984 3 353 -377.784 -562.9128 7 315 -144.96744 -631.716
-2.0832557527 4.92367025058 14.1192083288
20 21 15
2 8 257 268.6728 -157.22352 3 247 288.24 2.798328
-8.1090098116 5.7578920065 10.8424582241
148 81 75
2 8 1045 -657.6168 -480.7344 3 351 -690.2064 -418.1592
-6.95158937572 0.903833498076 10.4574503428
66 68 63
3 17 782 -1044.1896 485.916 8 672 -756.0072 81.3324 3 581 -844.1592 335.0688
-4.14892794848 5.41549431293 12.4347564403
230 215 196
2 8 2865 -59.4456 -339.8616 3 3184 -42.4764 -204.76824
0.164995915505 6.15665154368 16.9656720947
100 97 88
3 8 4552 587.7408 -83.75424 3 4542 611.3088 25.50984 7 4470 753.312 151.84872
-4.13197192459 2.76207685096 11.7347792265
248 248 248
3 8 3649 -138.77784 -89.63016 3 4045 -163.21944 142.91208 7 4150 155.27496 83.8728
-4.21399552343 3.04507941739 11.7592517394
67 75 77
2 24 963 174.17064 295.0728 7 1361 150.08544 38.83008
-6.60961518002 5.97971411186 12.2529618889
23 18 14
2 3 3000 -378.8472 -308.6376 7 2505 -140.03136 -377.9256
0.337857523963 7.66468440227 15.9625550303
153 154 149
4 24 108 855.9528 67.29024 8 89 601.0392 -303.4296 3 123 658.2624 -190.40304 7 85 819.5784 -77.72808
-1.96172785 7.32783329479 14.4280413231
166 158 147
2 8 3855 299.0616 -374.4384 3 4589 351.5616 -272.0736
-8.18937231141 3.52057524798 10.2715674385
204 205 200
2 24 191 -581.6016 -156.00168 7 549 -588.7968 -328.4352
-3.73378311865 3.89879169946 12.492436504
4 2 3
3 24 4832 286.416 214.8648 8 4013 -21.732432 -167.41056 7 4911 253.92 -6.160656
-5.5761795334 3.26036438611 10.9379536466
242 241 237
2 8 3185 -393.444 -219.15144 3 3686 -430.9416 -22.253544
-3.81752251335 5.22623252063 12.5477344064
204 180 170
4 24 4911 336.1248 4.87212 8 3948 -11.19984 -314.0328 3 4938 6.158568 -165.84432 7 4726 267.9264 -184.16304
-7.32503116681 6.96395752108 11.4583334956
216 203 195
2 24 2947 -135.91728 -517.1568 7 2833 -221.4948 -591.816
-6.05677160888 3.8364822739 10.9417270776
16 15 11
2 24 1769 -117.88776 -16.725648 7 525 -161.77488 -227.74584
-4.97025558494 7.66817420208 13.536103887
126 123 118
2 8 1020 -89.5488 -446.5176 3 837 -51.84528 -395.4312
-7.3319001628 5.51007479416 11.5669867555
35 36 31
3 24 3135 -231.87816 -295.2744 3 2539 -535.2432 -318.5736 7 2915 -287.676 -418.308
-10.2093289593 5.13817505501 10.4292279105
239 152 142
2 8 1405 -979.7904 -431.5272 7 524 -819.4848 -576.6792
-6.08461413074 2.38841755562 10.7714359096
148 153 157
2 24 1649 -233.67528 241.0584 7 1889 -246.6216 -19.579296
-3.32930341805 2.07497438331 12.8743437445
228 238 248
2 24 82 251.9256 569.772 7 123 274.9128 320.8608
-6.63437777942 1.79488476005 10.5346871754
220 220 220
2 8 3205 -649.032 -46.82136 3 3074 -723.2688 181.2672
-0.810884775369 4.99854268413 17.6140076732
103 100 95
2 8 5264 474.6696 76.65 3 5204 479.22 186.82656
-5.02024228152 7.90793716865 13.8056941639
240 228 228
3 17 4383 -495.5088 -293.628 8 3763 -83.53488 -447.756 3 4234 -44.79864 -397.2
-5.70233743306 3.65536326448 11.0995088055
34 35 29
2 8 3360 -389.5536 -251.1984 7 3387 -101.98704 -171.89976
-3.47151706444 2.04949210509 12.5381825415
251 250 255
2 8 5118 -14.95716 77.25672 3 5088 -41.4384 320.6688
-6.92051108706 1.97358544683 10.2781467076
230 234 235
2 24 2306 -460.0728 235.08024 7 2498 -456.9864 -33.95976
-3.67098367931 2.35445042156 12.1524340562
252 251 249
2 8 4188 -56.78016 1.9360344 3 4429 -80.73408 244.5264
-6.87679069938 1.30967115313 10.277515337
246 248 245
2 8 1684 -740.3568 6.068664 7 839 -496.2912 87.75504
-3.47446485184 0.957983476455 15.0425364344
104 103 109
2 8 3509 63.26472 402.9312 7 4198 185.8728 630.6552
-7.40447786932 7.04117579394 11.5321106856
255 251 248
2 8 3196 -479.8056 -545.3232 3 3609 -486.5928 -508.656
0.436051688875 6.74381108054 16.765669653
210 214 215
3 17 4179 172.47672 -170.47968 8 4226 620.8104 -156.06072 3 4572 656.5344 -42.50112
-3.32930341805 2.07497438331 12.8743437445
228 238 248
2 24 5008 251.9256 569.772 7 5053 274.9128 320.8608
3.81057708551 10.0465173837 19.7877055158
180 170 161
2 17 3512 658.4448 -500.8872 8 3816 959.2224 -253.1808
0.832922487735 6.66411677229 19.3640778235
104 103 99
2 8 940 666.3504 13.692504 3 677 675.7896 99.89976
-5.76171778457 2.61342382421 10.9437496483
131 134 139
2 24 2692 -147.98016 229.4232 7 2905 -168.19464 -27.09168
-0.339493838805 11.1339027957 16.9510129175
88 63 32
2 8 4744 510.2736 -499.8624 3 4992 594.9432 -468.1968
-5.81393311296 3.48271036388 11.0268406082
29 29 27
4 24 4516 -99.75552 72.37488 8 4952 -408.144 -240.9336 3 5117 -451.4544 -55.93992 7 3581 -134.35608 -158.18136
-6.10109479161 2.35438148001 10.8212943295
7 10 17
3 24 1841 -239.31144 249.768 8 2042 -518.592 -102.49584 7 1953 -249.696 -9.78552
-3.40459012691 4.15641539789 12.6875035415
188 191 184
2 8 674 36.69696 -183.96432 7 755 313.956 -13.719168
-6.77874252126 1.88513176103 10.3494619656
212 218 218
2 24 1129 -435.048 268.8888 7 1405 -431.1264 -4.552608
0.0712800826491 7.60865507695 15.8526649852
194 190 178
2 8 4446 568.5984 -304.7448 3 4479 624.3744 -190.42728
-3.33378045366 3.78073413081 12.7805535101
1 0 0
2 3 5014 43.08696 61.42944 7 5012 315.9648 49.5636
0.0487553672746 6.70395515224 16.1969182743
121 122 127
3 17 4097 96.7212 -179.98032 8 4380 572.472 -189.99672 3 4571 611.3736 -68.80704
-5.65648461057 3.46915676215 10.9863610832
28 28 26
2 24 2138 -65.44176 77.91888 7 2496 -105.33024 -155.14584
-3.71329897952 3.94590043991 12.3749258749
141 144 137
2 8 5037 -24.24504 -183.51072 3 5019 -24.73032 4.332264
-4.87316588653 2.93111806927 11.3914724861
249 253 254
2 8 3190 -269.3544 -138.35208 7 3565 22.885248 -1.2458496
-2.3673820853 10.6980014579 15.5330075484
240 238 223
2 8 2509 278.8056 -555.0192 3 2676 358.5024 -536.7912
-7.01821751422 1.97853261794 10.2614730451
19 24 27
2 24 2206 -481.3224 225.69936 7 2587 -477.3408 -40.41768
0.0348901443825 10.4851239281 16.6102112201
228 219 224
4 24 5068 852.5832 -216.47856 8 4243 551.5656 -475.332 3 4838 633.2976 -430.0344 7 5152 762.3096 -306.4416
-5.87013022291 6.941853875 12.6974951217
105 67 66
2 8 4781 -237.71952 -445.9896 7 5057 8.198112 -418.32
-3.21838399474 1.84709937778 12.6448800219
249 248 253
2 8 116 27.00984 114.36648 7 89 288.5856 347.0112
-3.03454335057 2.64997178632 13.0725670897
25 17 15
2 17 382 -444.1152 284.1192 8 994 80.07888 31.49304
-5.37450096653 3.82226110556 11.2082022763
61 52 45
2 8 3041 -326.7576 -264.3312 3 3288 -354.3144 -87.43152
-2.60931681295 6.28518887564 13.6881290339
29 24 18
3 8 4351 197.52 -334.3824 3 4978 234.966 -204.9492 7 4926 459.5928 -175.91832
0.208818178359 6.47566550171 16.6410753719
250 250 252
3 17 4492 143.25456 -138.8148 8 4736 593.592 -138.41304 3 4748 625.836 -22.771176
-5.16628047269 2.86853246758 11.2896480869
205 213 216
3 24 3491 -11.288952 237.786 3 3219 -357.9312 79.32816 7 3841 -35.84688 -12.047352
-7.02437122393 0.855883231404 10.3479790731
214 219 222
2 24 1324 -588.276 478.128 7 1625 -562.116 180.65112
-0.00401159405161 6.85021917201 15.7986460274
251 247 244
3 8 4227 561.528 -236.2284 3 4318 606.8904 -113.0532 7 4451 773.0472 -8.922312
4.5504672886 11.8267758942 22.2167113947
224 215 206
2 8 5194 980.8176 -248.9832 3 5152 1028.7672 -203.47848
-1.86368807791 5.32829246906 14.2117962973
175 168 160
2 8 2743 301.8192 -195.29784 3 2440 329.2056 -41.87736
-3.88137289488 3.35770563138 11.9109556324
45 39 27
2 8 3714 -78.61392 -152.98848 3 4502 -91.4244 60.45432
-6.71634164328 3.43871434802 10.9411562012
31 31 29
2 17 1598 -950.388 159.84024 8 2281 -552.8256 -221.92848
-7.32421695825 0.899498662861 10.2250206415
214 220 220
2 24 723 -658.6536 438.6384 7 1003 -629.3184 146.31072
-3.83006314008 2.52034687238 12.1957265951
19 24 27
2 24 4981 204.73224 435.2472 7 5097 202.10256 176.12376
-2.86134926911 4.0093760942 13.2355356925
34 36 31
2 8 3971 130.42632 -121.2396 3 4399 135.67344 64.09032
0.0554519634742 7.79023605484 15.8038557811
72 70 57
2 8 4104 565.6608 -324.8928 3 4292 624.1584 -213.7632
-6.84934451874 0.888773145884 10.2234465027
202 202 212
2 3 97 -854.8584 327.6216 7 69 -527.808 169.40472
-3.150070487 5.30848202667 12.9542264669
47 44 35
2 8 3636 96.1428 -291.2136 3 4436 117.72216 -140.51688
4.8412753529 11.6684034178 22.8883445338
231 223 212
2 8 4860 1002.7224 -202.97928 3 4925 1041.8016 -158.77608
-1.51126109154 7.10541019107 14.5152003413
73 70 55
2 8 308 356.9136 -351.396 3 112 410.4528 -236.77296
0.469340600705 6.76497325988 16.7434966529
206 208 207
3 17 139 173.82312 -174.61776 8 56 625.2312 -159.10056 3 83 661.3632 -45.65736
-6.68057149705 6.61959550615 12.1205593865
161 114 108
2 3 2221 -370.8144 -398.2608 7 1926 -127.36704 -466.8984
-5.87774367472 2.7867139042 10.7922960471
165 166 170
2 3 2904 -515.0928 40.19472 7 2393 -182.8884 -76.1868
-2.42976869258 4.83129914804 13.5669039457
127 123 124
2 24 2371 502.4496 194.45616 7 2880 470.196 -2.43384
-6.87740585192 1.91829939254 10.2902242393
203 207 206
2 24 882 -455.4 250.7928 7 1315 -451.6896 -21.055536
-6.96468297275 0.871459865067 10.3750852916
135 135 133
2 8 874 -766.5504 81.86952 3 619 -858.1416 337.2192
4.08150647768 10.4865808766 19.9068611382
223 206 198
2 17 170 690.5376 -548.3976 8 71 981.228 -280.1832
-3.40195884775 5.74644004462 12.9329198743
139 45 35
2 8 3053 65.69688 -336.6816 3 3383 91.34448 -202.70736
-3.6684385433 2.65384761488 12.3192523867
211 217 215
2 24 4947 238.40016 425.6472 7 5085 234.9456 170.45928
-6.61988022115 7.08458828149 12.0935908601
228 223 220
3 24 4739 -16.793712 -431.0856 3 3950 -345.0936 -458.6952 7 4607 -107.24136 -521.2608
-3.35377967522 1.8098785387 12.4595479428
246 245 251
2 8 4514 -2.486088 103.78776 7 4679 264.3864 335.5296
-8.25519225977 6.54585810612 10.8418760816
239 225 214
2 24 3464 -330.1656 -576.312 7 3190 -394.8312 -643.92
-3.59726238578 3.85058985747 12.5622397657
10 6 5
2 24 4962 305.8416 233.41896 7 4985 276.36 11.687448
-0.514874332368 8.2780691622 15.79344711
162 155 137
2 24 5058 769.3032 -45.8976 7 5023 714.4872 -173.00976
-7.03496749473 6.34753783651 11.4327926506
179 129 128
2 24 396 -125.6052 -420.9024 7 1044 -203.86776 -519.7752
0.146763434163 6.60968692838 16.4056190978
227 228 232
3 17 4483 120.92088 -162.46032 8 4524 585.4008 -166.91448 3 4566 621.3072 -47.91168
-5.06252494137 5.0579584904 12.0616031557
21 17 14
2 3 4993 -205.8276 -192.50688 7 4851 69.1608 -246.0576
-2.14304468107 5.12863180042 13.8778878944
65 57 54
2 8 2881 256.7304 -199.5852 3 2512 280.6104 -40.54008
-6.82390409496 1.82683073906 10.6311968686
41 44 37
3 17 433 -1005.7512 357.6768 8 333 -667.8408 -44.69232 3 342 -745.5888 186.71568
-5.55056346253 2.71231274123 11.0432208874
159 161 160
2 8 2558 -402.4464 -136.06008 3 2467 -445.8216 77.08368
-4.64395515058 2.85220225342 11.4481307163
165 169 172
2 8 3251 -231.86424 -124.02792 3 3761 -261.8688 98.03088
-3.89678508328 3.96057791677 12.1823740478
159 159 151
2 8 3281 -58.74624 -201.66936 3 3078 -60.70224 -14.07984
-2.7023339745 3.79914917207 13.5000843344
19 16 9
2 8 4644 158.92872 -74.69256 3 4802 160.59792 112.93224
-6.18866756396 6.52852870972 11.9938617368
124 92 93
2 24 4621 24.26184 -348.8688 7 4478 -60.95688 -455.7816
-8.0281883306 1.41887488336 10.21257547
68 77 86
2 24 1665 -759.6576 266.5992 7 1902 -730.4832 17.228688
-2.57911010601 3.85016561245 13.6664238917
20 21 16
3 8 4173 179.5656 -68.85456 3 4294 184.63728 113.7564 7 4443 425.616 139.22904
1.37230471172 10.5656435247 17.6844042187
211 206 203
4 24 4920 946.848 -119.00784 8 4636 698.9352 -415.2264 3 4744 776.5824 -362.3472 7 5032 886.704 -213.702
-0.427444891045 6.08148922626 16.2988127641
205 202 193
2 8 4352 513.5592 -121.75632 3 4532 541.4328 4.513368
-7.62460751315 3.69429731061 10.4475394043
72 71 66
2 24 3724 -445.4088 -133.76664 7 3197 -467.472 -314.484
-1.86261995005 4.78746446786 14.5808469178
33 34 28
2 8 5057 306.2208 -106.40112 3 5071 322.9848 51.22008
-2.56817149172 4.75057568769 13.3994924145
54 49 53
2 3 317 201.23904 -26.77056 7 2302 449.7 -8.725896
-8.99884031839 6.90108349353 10.6421251607
119 91 51
2 8 2083 -731.5944 -598.6512 3 1213 -770.0712 -584.256
-3.54553286447 2.90273291253 12.1934455771
181 163 161
2 8 1836 -24.09864 -69.95472 3 1729 -39.2376 158.23536
-5.66180735224 3.77531363291 11.1177378116
66 63 58
2 8 2283 -377.028 -264.3048 3 1681 -407.3928 -91.09704
-2.51901541262 6.13721895216 13.7113990748
3 1 2
2 3 5024 243.5976 -185.93616 7 5037 472.1208 -154.46424
-5.72536107741 3.48184670854 10.9780820533
29 30 22
2 8 2340 -403.392 -241.2264 3 2055 -443.2488 -57.28512
-3.89465335144 2.77921199766 11.9390193841
103 102 98
2 8 1508 -92.28528 -74.7696 7 1032 199.1232 109.64016
-0.12221486345 6.21320517662 17.2366996338
254 253 249
2 8 539 553.9776 -71.13336 3 378 577.8144 41.23272
-4.56057224525 2.92216634891 11.4203093884
58 60 59
2 8 3269 -219.38088 -137.09712 3 3789 -245.6544 86.03448
-6.90963220302 1.09911646109 10.3757808319
252 252 250
2 8 1123 -744.3768 45.45648 3 940 -832.9608 294.6552
-6.05677160888 3.8364822739 10.9417270776
16 15 11
2 24 331 -117.88776 -16.725648 7 1424 -161.77488 -227.74584
-6.83277952023 1.87317706822 10.3022937674
246 248 245
2 8 2404 -699.8736 -78.29688 7 1893 -445.176 -11.291376
-0.0266536740461 11.440505939 16.9365024889
243 238 219
2 8 4841 538.5624 -526.0128 3 5114 636.6288 -495.8472
-4.80189317003 7.97169286719 13.7995646754
184 183 179
2 8 1144 -56.35392 -452.0952 3 489 -15.013056 -406.8648
1.22811551802 11.9811113431 18.0729117237
105 94 76
2 8 5176 672.8352 -494.4936 3 5166 763.6368 -461.76
-6.69267480969 2.13033645459 10.3860307466
227 233 233
2 24 3869 -392.52 225.98448 7 3717 -395.7072 -40.6476
2.61955854741 7.87216790294 20.3938531789
160 161 155
2 8 625 849.396 -41.59032 3 1226 865.7568 42.71712
-0.466432679604 9.79919939931 16.0894706751
234 227 221
3 17 2807 45.09408 -514.8264 8 3367 498.84 -454.164 3 3325 575.6232 -405.624
-7.97759357641 6.71743307804 11.0679921573
221 208 199
3 24 2997 -266.6328 -558.4728 3 2633 -606.3912 -515.6856 7 2991 -338.784 -629.7984
-2.02149995598 7.28828929529 14.3822225735
28 19 10
2 8 2821 292.0152 -374.1744 3 2202 341.1912 -271.3248
0.13367845335 6.64048259246 16.9509678631
206 205 200
2 8 4650 583.9488 -133.44048 3 4606 614.6376 -18.016848
0.25374486991 6.61134184331 17.2707188601
250 245 239
2 8 587 598.9728 -109.37856 3 754 627.132 3.065184
-2.80287100124 3.84850013091 13.2821851389
35 36 30
2 8 4233 138.27 -98.41776 3 4500 141.99 91.2696
0.68616205717 7.10131935583 17.0636368646
107 110 103
2 8 2488 648.9864 -172.80168 3 2312 687.3048 -57.07368
-3.53721887657 5.20256504073 12.6285878417
136 127 120
2 8 86 30.5832 -305.8656 3 60 47.8188 -154.83792
-3.82333108143 4.64901083621 12.3598117474
76 72 71
2 24 4796 312.3984 80.19312 7 4204 260.3496 -125.3532
-2.96493664623 6.2303475791 13.4405674201
85 79 63
2 8 2277 144.63816 -346.2936 7 1862 412.2888 -198.74304
-0.333242830183 7.13345947034 15.2167088049
159 135 123
3 8 5230 515.3784 -306.228 3 5185 570.4536 -183.47976 7 5157 750.2928 -92.73144
-6.45677531091 2.08372367729 10.548880188
241 246 249
2 24 3660 -341.4072 263.04 7 3442 -345.5904 -5.183352
-3.24233885574 10.185394984 15.1295193807
10 7 2
4 24 2570 514.3248 -397.4928 8 1785 175.94016 -534.7488 3 885 245.1528 -517.7664 7 2303 399.5136 -460.0368
-2.91809765549 3.7596232177 13.1336173184
41 40 35
2 8 171 116.42952 -99.6108 3 170 117.8952 93.4968
-5.0388377906 4.82940724968 11.7661511619
35 32 27
2 24 5094 126.6348 -57.64944 7 5135 62.96424 -244.08
-3.85880836492 5.31396583375 12.6472030122
246 229 201
2 8 3226 -11.19984 -314.0328 7 3047 267.9264 -184.16304
-2.63213402181 3.11187474455 14.0200156373
43 37 37
2 8 2663 174.62808 51.28872 3 2113 167.22648 242.28
-7.73057496457 7.62461915194 11.5158378265
123 90 57
2 8 5101 -500.2368 -594.768 3 5155 -506.8848 -578.7624
-6.31632265744 7.50601932984 12.2176453612
198 190 187
2 8 2882 -303.192 -536.3952 3 3005 -285.0528 -495.312
-5.42108796411 3.72803242977 11.2086769815
190 191 185
4 24 3478 -4.596792 63.06768 8 3274 -336.6432 -253.4304 3 3735 -364.5432 -72.79392 7 2711 -48.3504 -162.09696
-4.04523268343 1.86018207422 12.4517474404
1 5 14
2 24 4995 120.90216 553.0248 7 5115 138.92016 299.928
-0.39265093004 5.76956043532 16.3862793912
113 109 106
2 17 4857 71.29008 -58.28256 8 4630 516.3816 -90.08808
-3.95438301504 2.55408065071 11.9004799324
16 14 17
2 8 5179 -108.70704 -46.62288 7 5148 181.1784 140.49024
-7.03130067916 1.09520540354 10.2745489012
237 242 245
2 24 2163 -569.4624 419.3664 7 2458 -548.1456 125.2584
-7.42567920411 4.16888109644 10.6818947675
120 121 115
2 24 2446 -359.712 -181.5996 7 2557 -394.9368 -346.9536
-2.61987659814 3.73650853346 13.8423261176
139 134 130
3 17 4669 -333.9912 150.13464 8 4774 177.35952 -43.49232 3 4948 178.3248 144.5892
-3.0502912266 4.19259819851 12.886276456
82 87 83
2 8 3842 94.73592 -172.41648 3 4397 102.44472 12.209424
-6.62722699954 1.81636985168 10.5025217882
125 125 125
2 8 45 -648.3384 -53.07024 3 59 -725.2464 175.1688
-7.60104183468 2.0509361268 10.1846768881
122 123 118
2 8 3585 -820.2024 -108.31992 7 3489 -594.6456 -84.96336
-6.69685349798 1.67675398232 10.4988134427
194 194 194
2 8 173 -667.3032 -32.27616 3 181 -745.5768 198.95136
-8.01866372153 6.17579377656 11.049498833
185 67 65
2 8 2914 -615.132 -502.4112 3 3010 -641.04 -451.344
-3.82683798177 4.67618443237 12.4148136209
69 64 58
2 3 2694 -17.868168 -99.48168 7 2041 260.3496 -125.3532
-5.60422083964 3.29252883335 10.9708567978
153 155 154
2 24 2432 -66.8904 112.64832 7 2389 -104.64096 -127.91016
0.518274442911 6.33389614793 19.2948801162
119 114 110
2 8 5159 631.752 41.33304 3 5077 639.5832 127.15872
-5.99059041471 3.70565859686 10.9784106711
94 95 90
4 24 2422 -114.29904 15.558288 8 2946 -436.3608 -266.8032 3 3024 -471.4776 -97.56744 7 2546 -157.35936 -202.29576
-3.97642741489 1.93374431386 12.5036415293
87 92 98
2 24 4779 137.75976 545.0184 7 5038 153.0972 294.0216
-7.40875392691 2.11646311087 10.2106926474
57 57 57
2 8 3402 -784.3872 -117.70488 7 3299 -549.6768 -85.80144
-6.35742378608 2.16711213143 10.638120156
51 56 60
2 24 1692 -310.4712 258.4416 7 1793 -318.1848 -6.08856
-7.95588185328 1.81768154988 10.2273970755
38 37 35
2 8 4186 -882.2952 -68.44272 7 3601 -683.3568 -50.59032
-2.0723235669 4.82294882926 14.2517569617
188 189 183
2 8 4476 272.1264 -135.2244 3 4631 289.4928 24.41616
0.0792497240447 6.85200084076 16.2926573337
253 249 248
2 8 416 574.4352 -200.71536 3 690 615.252 -78.75288
4.42120163771 11.800821517 22.1798591601
216 203 194
2 8 4252 968.5392 -248.2128 3 4347 1017.2928 -203.93424
0.196387474792 5.95110752487 16.7185687358
255 252 247
2 8 156 594.5832 -83.52024 7 173 759.5592 152.77632
2.36223629112 11.7461724659 19.0319211966
216 193 177
2 8 1984 789.5328 -422.652 3 1775 870.9936 -377.4144
-2.30038228393 5.8844550696 13.8352321084
104 95 88
3 8 5219 241.728 -284.76 3 5198 270.3888 -142.75272 7 5175 496.4616 -106.43304
-3.29369159343 2.04279504338 12.5439353912
214 212 217
2 8 3003 13.820808 77.61456 3 3071 -11.847912 326.1144
-0.506911419937 5.89111265384 16.2678436081
78 79 73
2 8 4681 504.2064 -104.59464 3 4299 528.7608 24.17472
-6.45753607663 2.11675338433 10.5308732301
104 109 112
2 24 3668 -339.12 255.0528 7 3448 -344.3304 -13.031136
0.0773208229411 6.47262305577 16.9928938548
89 89 81
2 8 4213 576.5976 -113.95896 3 4461 607.044 2.2098384
-7.8483160134 6.82860144098 11.2010117449
233 226 233
2 3 2843 -575.2176 -514.9224 7 3212 -310.8792 -621.7392
3.71840813119 9.91623044351 27.5829091048
139 142 135
2 8 864 879.0048 133.39272 3 916 853.3608 129.45096
-4.08088580386 3.47724571574 11.8832971695
73 66 56
2 8 3527 -108.3876 -169.9008 7 3850 187.55328 -11.03364
0.0337241585292 8.11604390675 15.837411083
68 65 48
2 8 1244 560.9016 -350.8104 3 573 624.2088 -247.164
-6.63437777942 1.79488476005 10.5346871754
220 220 220
2 8 1796 -649.032 -46.82136 3 1377 -723.2688 181.2672
-3.19872156316 5.60834518099 13.0855536731
